1406909100,0.973,300
1406909400,4.734,300
1406909700,18.999,300
1406910000,34.05,300
1406910300,38.119,300
1406910600,48.676,300
1406910900,67.546,300
1406911200,91.546,300
1406911500,125.378,300
1406911800,163.049,300
1406912100,147.608,300
1406912400,173.06,300
1406912700,251.211,300
1406913000,343.165,300
1406913300,260.209,300
1406913600,332.216,300
1406913900,551.01,300
1406914200,506.15,300
1406914500,570.18,300
1406914800,549.853,300
1406915100,618.971,300
1406915400,645.0,300
1406915700,645.515,300
1406916000,597.453,300
1406916300,754.678,300
1406916600,672.097,300
1406916900,595.863,300
1406917200,488.404,300
1406917500,898.892,300
1406917800,1201.568,300
1406918100,693.478,300
1406918400,1147.903,300
1406918700,1100.89,300
1406919000,968.798,300
1406919300,631.89,300
1406919600,1387.167,300
1406919900,858.034,300
1406920200,1269.389,300
1406920500,761.311,300
1406920800,1026.813,300
1406921100,1332.063,300
1406921400,1192.283,300
1406921700,1089.691,300
1406922000,1151.311,300
1406922300,1498.066,300
1406922600,1402.345,300
1406922900,990.096,300
1406923200,1178.978,300
1406923500,1422.882,300
1406923800,1494.405,300
1406924100,1198.43,300
1406924400,1122.112,300
1406924700,1902.959,300
1406925000,1323.002,300
1406925300,1941.561,300
1406925600,1940.571,300
1406925900,1879.769,300
1406926200,1672.268,300
1406926500,1837.911,300
1406926800,1912.824,300
1406927100,1760.265,300
1406927400,1680.686,300
1406927700,1689.315,300
1406928000,1920.624,300
1406928300,1965.778,300
1406928600,1994.911,300
1406928900,1982.988,300
1406929200,1887.149,300
1406929500,2014.51,300
1406929800,2069.209,300
1406930100,1938.755,300
1406930400,2023.319,300
1406930700,2069.377,300
1406931000,2064.262,300
1406931300,2090.434,300
1406931600,2088.948,300
1406931900,1861.349,300
1406932200,1816.154,300
1406932500,2147.54,300
1406932800,1528.17,300
1406933100,1892.318,300
1406933400,2017.036,300
1406933700,2175.291,300
1406934000,2110.703,300
1406934300,1967.284,300
1406934600,1457.2,300
1406934900,1247.862,300
1406935200,1936.642,300
1406935500,2104.1,300
1406935800,1943.065,300
1406936100,2047.947,300
1406936400,2112.491,300
1406936700,1386.955,300
1406937000,1916.502,300
1406937300,2021.177,300
1406937600,1598.992,300
1406937900,1921.16,300
1406938200,1361.929,300
1406938500,1808.636,300
1406938800,1630.331,300
1406939100,1582.538,300
1406939400,1741.582,300
1406939700,1828.6,300
1406940000,1921.526,300
1406940300,1944.135,300
1406940600,1667.384,300
1406940900,1869.303,300
1406941200,1865.989,300
1406941500,1914.716,300
1406941800,1203.144,300
1406942100,1619.571,300
1406942400,1771.405,300
1406942700,1493.818,300
1406943000,1245.888,300
1406943300,1229.03,300
1406943600,1395.198,300
1406943900,897.836,300
1406944200,925.299,300
1406944500,956.109,300
1406944800,984.946,300
1406945100,1142.422,300
1406945400,920.973,300
1406945700,547.9,300
1406946000,388.891,300
1406946300,381.391,300
1406946600,941.751,300
1406946900,1283.061,300
1406947200,1235.315,300
1406947500,1137.006,300
1406947800,1102.201,300
1406948100,1111.406,300
1406948400,1034.077,300
1406948700,789.438,300
1406949000,791.408,300
1406949300,920.722,300
1406949600,654.826,300
1406949900,289.942,300
1406950200,157.632,300
1406950500,136.361,300
1406950800,102.169,300
1406951100,72.341,300
1406951400,75.377,300
1406951700,95.379,300
1406952000,104.302,300
1406952300,108.141,300
1406952600,137.301,300
1406952900,181.069,300
1406953200,150.8,300
1406953500,73.933,300
1406953800,36.346,300
1406954100,24.802,300
1406954400,23.135,300
1406954700,19.428,300
1406955000,14.237,300
1406955300,7.585,300
1406955600,2.286,300
