1406914460843,60.0511,118.779
1406914525392,60.0393,119.385
1406914589873,60.0646,119.801
1406914654444,60.0572,118.786
1406914718973,60.0329,118.476
1406914783529,60.0516,118.71
1406914848064,60.0677,119.093
1406914912601,60.0083,119.435
1406914977134,60.0635,119.114
1406915041643,60.0608,119.782
1406915106181,60.0601,117.692
1406915170708,60.0627,118.53
1406915235233,60.06,119.461
1406915299726,59.9771,118.513
1406915364261,60.0276,118.301
1406915428820,60.0487,118.846
1406915493385,59.9845,119.133
1406915557948,59.9962,118.689
1406915622430,60.0422,119.432
1406915686939,60.052,118.963
1406915751437,60.0504,118.83
1406915815921,60.034,118.537
1406915880454,60.0468,119.989
1406915945006,60.038,120.433
1406916009510,59.9783,120.965
1406916074009,60.0363,120.928
1406916138515,60.0422,119.321
1406916203034,60.0377,119.425
1406916267599,59.9696,119.572
1406916332103,60.0424,119.104
1406916396655,59.9735,120.155
1406916461140,60.0588,119.045
1406916525644,60.0517,118.603
1406916590165,60.0446,115.855
1406916654698,60.0445,118.895
1406916719270,60.0469,119.232
1406916783827,60.0513,119.174
1406916848371,60.0452,119.854
1406916912909,60.0584,119.517
1406916977449,59.9935,119.603
1406917042026,59.9896,119.762
1406917106534,60.0752,119.715
1406917171090,60.0567,120.022
1406917235643,59.9943,119.489
1406917300181,60.0487,120.283
1406917364721,60.043,121.845
1406917429234,60.0414,122.847
1406917493788,60.0556,122.686
1406917558298,60.0498,122.252
1406917622843,59.9748,121.907
1406917687364,60.0404,121.627
1406917751910,60.0552,121.925
1406917816440,60.0568,121.822
1406917881004,60.012,118.254
1406917945539,60.0519,117.813
1406918010090,60.0507,118.513
1406918074644,60.0522,119.337
1406918139173,60.0076,121.038
1406918203752,60.0406,121.223
1406918268296,59.9712,120.333
1406918332824,59.9726,121.603
1406918397363,60.0328,118.663
1406918461925,59.9897,120.386
1406918526461,60.0361,119.375
1406918591001,59.9966,118.926
1406918655531,60.0422,119.926
1406918719989,59.9627,120.887
1406918784470,60.0038,119.816
